"The whine of a harmonica, the shriek of laughter borne of pain...",0
Brilliant. Absolutely brilliant.,1
I liked it,1
Best TV Comedy since Roseanne,0
"Dear Netflix,",0
"It has been said already, but I must agree: A MUST WATCH",1
Jersey In Strange Shores,1
why does everybody hate this show?,0
who is the primary audience ???,0
Hate to See it Go,0
"The korean versionis much better, and has no diversity quota or PC propaganda to push",1
This is the sequel we wanted.,1
Really Killer Surprise !!!,0
Why the downfall??,1
"In the tradition of, ""Space Cop""",1
"It's not just awful accents, it's much worse",1
Uneven but Ultimately Worth It,1
Irrational plot,0
Must Watch!,0
Disappointing,1
When good writing shows itself.,0
"How do we define ""human""?",1
"It's not a super spy, flashy gadgets leaving bodies in the street kind of spy show...but that's OK",1
Good Time Pass Fast Paced Series,1
Nothing like I was expecting!,0
I love reality TV!,1
Life is hard for everybody,1
You don't hear snow falling,1
#SaveLucifer #PickUpLucifer,0
"No realism, terrible dialog, extreme pandering",0
Loved It Really Fun,0
Exactly what you would expect,1
Great start to the series but lost its charm,1
Worst thing i have seen in 10 years,0
It Had Promise,0
Disappointed by the racism - spoiler alert,1
"Typical far-left, anti-male/conservative trite garbage",1
Excellent show.....,0
Disappointing,1
Season 2 is not Lore,1
Hypnotizingly Bad & Full of SJW Cliches,1
Better and Better,0
Terrific entertainment,1
Good family entertainment!,0
The Real Life Of A College Student!,1
Crackle's hidden crown juwel,1
5/30/2017 Disappointing.,1
Dreadful,1
This show is absolutely amazing!,1
"Slow, but captivating.",0
Season 3,0
Worst of the new programs,0
One of my favorite shows,1
"Dialogue, anyone?",0
Watch Season 1! Skip Season 2...,1
One Of The Best New Comedies,1
Disappointed,0
Good series but once a week?,0
One of the bests,1
"Evereyone absolutely loves this show, why cancel it?",0
Outstanding,0
Pass on this,1
"Love the show, not Carla.",0
No Dancing!!!,1
I came for the grit and darkness an stay for the Humor.,1
Fading fast,1
Very promising,0
Great,1
The show started off good went downhill...,0
You people are weird,1
The premise is predictable,0
"After watching the 3rd Season, I'll never watch again",0
A funny new comedy,1
Light and funny,0
Propaganda ruins the show,1
Best Penguin Ever!,1
Love It,0
Auto-segregation,1
Plain WRONG reviews from overcritical people.,1
"Good fun, but has got a few issues to sought out",0
Hooked from the beginning to the end,1
"Great, funny, original...keep it up!!!",1
Animated Scenes,0
"An extraordinary series of science fiction. A complex, deep and entertaining Space Opera.",0
Why bother making a comment if you don't understand the show.?,0
Don't worry no spoilers...since I stopped after 10 min,0
"Solid show, fantastic soundtrack",0
One day at a time,1
Second season kinda went downhill,0
Wacky. As In A Zany Cartoon Way.,0
"Unlikeable characters, unbelievable plot",1
Powerhouse of a great SciFi tail,1
Time to call it a day,1
This show operates in it's own reality. That's not a good thing.,0
S. King can not get TV right,1
10 / 10 in my opinion.,0
Love this show ---perfect outrageous silliness after a long day,0
Hired cast of contestants.,1
"Brilliant , intriguing and thrilling",1
Excellent,0
once upon a time...an amazing show began.,0
Dark.. thrilling and haunting,1
"As good as the Movies, maybe even better.",0
"Superb, mind blowing & fantabulous...Nothing gets better than this",0
Used to be inlove with this show,1
Way to steal money from Showtime.,0
Pop Culture Thoughts - Season 1,0
"No inspiration, NOT Star Trek",1
Pretty amazing little show,1
Iron fist is a big wuss in this series and he's dumb to boot,1
I'm rolling in the aisle!,0
amazing show !! lot of fun,0
Love this show so much,1
Love it,0
Go Back to Storybrook,0
Canada,1
Title doesn't do show justice! Incredibly good re-write.,1
Disliked the main characters (Walkers),1
Incredibly real & beautiful,1
A Refreshing View of the News,1
Very good promising,1
Ruined by the narrator,1
Greatest show on Earth!,0
The best show I have seen in a long time.,0
"Not really a 10, but...",1
"Dream related show, needs to be watched very awaken",0
Really good storyline Good but,0
This show went to far,0
Need more!,0
Good story but,1
One of the greatest shows on TV for a few years!,0
captivating present day sci-fi,0
Family Ties wannabe with Obnoxious Mother,1
Haters Back Off - weird and not funny,0
What the heck happened!?,1
a magic box and a murder mystery,0
6 or 7,1
What a huge disappointment that was,0
Cancelado????? Impossível!!!!,0
Great show!,0
Best Show on Television,1
"Well done , a truthful show",0
I thought it was fun and great!!!!,0
Zoom in on the dripping rainbow coloured dildo!,0
"...not a waste of time, not a miracle...",0
This is so silly....,1
Absolutely Amazed with this show,1
a bit too much,1
"Pretty shitty, watched the episode with Jimmy Tatro in it!",0
An interesting perspective on a SciFi Legend,1
"If you want to learn more, check it out.",1
This is just plain BAD!,1
Another TV network run by brainless suits.,0
"THis shoiw is Not funny, not actually funny, not interesting",1
Not as good as The Henry Rollins Show but I still like it.,1
"Bring back Downward Dog, please!",0
One the best new shows on TV!,0
Happy about the show,1
Disappointed,0
Love it !,0
Awful!,1
Great Leap for Talk Shows,0
Get rid of the canned laughter,0
"Very cool new show, from an ol school fan",0
Cartoonish,0
Who wrote this crap?,1
You lost me,0
Refreshing,1
Amazingly well edited written and performed!,1
Not as good as 24,0
"Love Maria Bamford, love this amazing show!",0
"Entourage, in a Californication setting, with Jay Pharaoh.",0
Netflix Nails it again.,1
Compelling story of a bygone era,0
Actually a good show,0
Sad your supporting cast is terrible.,0
Complete waste of time,1
I am a fan of Marvel movies and please to see that this series resemblance the Marvel movie characteristic.,1
This series is good people,1
Well-written and acted series that's worth your attention,1
5 episodes worth of good material stuffed into 10 episodes,1
Breath of fresh air for an invisible generation,0
Groovy,0
Mediocre Show,1
Pure Genius,0
Tosh.0 is a GREAT show!,1
Eeeeeeeee!,0
My New Favorite Show,0
sick and twisted but absolutely hilarious,1
Another First responder drama getting it wrong. :(,1
A relatable show,1
"Weak story lines, quick resolutions, no character development.",1
"Breaking Bad, Narcos, Snowfall... Yeah, It's THAT Good!",1
Beautiful series,0
Very enjoyable!,0
disgusting emptiness,1
Rare to get a good wholesome show these days...,0
I love this new show!,1
8/10,1
A really refreshing surprise!,1
Einstein was a human being,1
And I say hey.... hey....,0
Absolute tripe...,1
"Seriously? Holy cow, what a complete MESS!",1
Show Treats its Extras like dirt,1
"""Black Mirror""--""Dark Reflections of the Mind""",1
Great Show,1
Unimaginative and shallow,1
s1e2 starts the decline in the show,0
Gross,1
Americans from the 1990s coming to terms,1
Cancelled??? Bring it back!,0
worst writing I have ever seen,0
Season 3 Time Waster,1
Great Show!!! Welcome back real television!,0
Vile,1
awfull,1
Two most irritating characters to build a show around,0
TV series with politically motivated to make my country looks like iraq and syria,0
It's the little things,0
This show was troubling,0
Chance is a psychological thriller that is both intriguing and intelligent.,0
second episode and i am still loving the action here,1
Nothing like Grey's Anatomy. At all.,0
A Parody Of The Upper Crustiest,0
"I don't need you 'U', because I have 'I'",0
Is To Family Guy What Futurama Is To The Simpsons,1
Can't watch after seeing commercials,0
"If you liked Vamp Diaries/The Originals, you'll like this show!",0
"Bad narration, confusing reenactments, and some good content.",1
Funniest CBS Sitcom after TBBT,0
Stopped watching at season 1 - episode 21,1
Bring it back!,0
Well-crafted hardboiled detective thriller,1
"What ""Family Guy"" Should Have Been",1
"Good, not great, not bad, good.",0
Why would they cancel this?!?!,0
Predictably Entertaining,1
Nails Nails Nails- Love it.,1
Sketch comedy has always been hit/miss,1
Somewhat interesting,1
More rare than a lamb chop in Hell's Kitchen,1
Nothing like a competition without set rules...,1
Horrible casting choice,0
Representing an entertaining and thought-provoking perspective,1
Very disappointing,1
Pushes the Boundaries,0
A series that should last long (10+ seasons),0
Please cancel this garbage,1
Suspenseful with Twists,1
Like a modern Lucy & Ethel...but they are both Lucy!,0
Suspense with Intelligent Dialogue,1
A rare find in a sea of mediocrity,0
"Crazy, unhinged, but great show",1
One of the best comedy shows out there!,1
Emotionally Empty,0
It's hard to believe most of these characters graduated high school,1
It has potential....but,1
Love the show,1
Definitely Worth the Watch!,0
Most Pathetic And Overrated Show Ever,1
Good Comedy Show-Glad it's returning,0
Good for 2 seasons......and a soap opera for 3 and 4,1
Sound,0
Nothing Obvious,1
"Character driven, exciting, and addictive",0
Love Show - PLEASE don't cancel,0
Very enjoyable,1
I'm in love,0
"Unpredictable, strange, riveting show",0
Why such low rating IMDb?!,0
Aaron Paul is the most unlikely looking parent of a 16 year old I can recall,0
Well crafted procedural series,0
I'm not a lover of Fish but this is Good Stuff.,1
Love It!,1
Disappointing,1
One of the Best,0
Great!,0
"Love it, hate it, want it to go away?",0
Too much Miranda..!!,0
Loved it!,0
Quality content - low on cliché - Brilliantly Crafted,1
Not that bad at all...,0
Awesome show!!,0
This will add to the legend,0
Dumb Script Writing! Get your act together!,0
I'm Tired of Politics in Shows,1
"Sci-fi done right, film quality Tv series",0
rocky narrative flow,0
Terrible,0
"worst Netflix original program, over hyped because of tina fey?",1
Season 2,1
More pap from left wing brain washer,0
Lopez: Top Sitcom,0
So sad this series was cancelled!,0
"Sam is a pathetic character, not a sympathetic one",1
Love it!!,1
Adds to the trend of garbage on television,1
Surrogate Family Dysfunction,1
Gripping Show,0
It is what it is,0
Fantastic show with excellent characters!!!,1
A more tender Jim Jefferies - I miss his cursing,1
Lots to learn,0
Horrible plot and performance,1
"great idea, but really corny and contrived",0
Don't spend time on it.,1
Just really bad...,1
A Great Opportunity for Relative Unknowns,1
"Good start, we'll see where it goes",1
A great sitcom!,0
"Weird, wild stuff....",1
Honestly the Best Show ever Love love love,0
An absolute island in television,0
"No Jack Bauer, but i hope he makes a cameo!!",0
Trash,0
I enjoyed it.,1
This isn't Scrubs,0
I Cannot Believe I Didn't Watch This Sooner!!,1
Beyond horrible,1
First season brilliant,0
A show for the modern ladies,1
Emotional palliative short on realism but not without social value,1
Broken Right Out of the Starting Gate,0
class,0
The writing has just gotten terrible,1
A funny stoner comedy to pass the time :),0
August 14th episode,0
Really Good !,1
Disappointing adaption,1
CLAWS ~ Niecy Nash & Harold Perrineau in Top Form,1
Started out strong but losing it quickly,0
Even better than I hoped it would be,0
Painfully Boring.,1
Surprisingly good,1
"I wanted to like it, but just couldn't.",0
A little familiar.,0
"Fantastic Story Line, Characters, Technology.",1
Writers of Chicago Fire,1
"Gong show,sucks",1
Gleeson at his best!,1
"Very enjoyable, light-hearted family fantasy",0
ABSOLUTELY LOVE THIS SHOW,0
How by Yawning I Almost Dislocated my Jaw,1
A devil of his own,0
Premier,0
Slow burning start... but the fire of excellence burns bright,0
started good,0
Unbelievably bad,0
Awesome,0
Hilarious & Totally Bingeworthy,1
I Tried,0
One of Best TV Shows In Netflix,1
von garbage,1
Exactly how the bard would have written it,0
"CASEY, GIVE A CHANCE TO GABI!",1
Punk rock Shakespeare,0
Likable teenage fantasy - bad pacing,0
Boring!,1
Syfy doesn't get much better.,0
"Wooden actors, wooden plots, this series doesn't deserve a second",0
What's all the fuss about?,1
Wasted idea and .....Overrated!,1
Wubba Lubba Dub Dub!,1
"Depressing conversation, hopeless plot",1
"Terribly cheesy, terribly disappointing",0
Funny!!!,0
More celebrity hogwash,1
Intriguing and intelligent,0
Top Billing,0
It Had A Good Start.,0
Harlots..,1
Insanely Accurate and Absolutely Hilarious,1
Horrible!,1
Lousy,1
Stop comparing Harlots with GoT!,1
Idiocracy is true and this show is the proof,1
Wrapping up,0
"Sci-fi done right, film quality Tv series",0
"Really solid crime drama, with a great cast who will impress you.",1
Syfy doesn't get much better.,0
It's a Hit !!!,1
Fantastic Show that is yet another victim of Fox Poor Decisions.,0
Canceling it is not the right way,0
"After you finish Entourage, this is a great transition!",0
